filename,embedding
cat_77.wav,"[[-0.557222843170166, 1.004970908164978, 0.6284003853797913, -0.9221987724304199, 0.7359793186187744, 1.8808163404464722, -0.2406323403120041, -0.28128835558891296, -0.5417875051498413, -1.3670368194580078, 0.2132548987865448, 2.55198335647583, 1.9731155633926392, -0.056585658341646194, 0.8325372338294983, -0.5981419682502747, -1.3377989530563354, 1.1591718196868896, 1.663043737411499, -2.093149185180664, -0.569046139717102, -1.5264486074447632, 3.356341600418091, 0.06216873228549957, 1.2760488986968994, -1.6059539318084717, -0.18256881833076477, -0.528814971446991, 0.22005124390125275, -0.49140259623527527, -0.2968558669090271, -2.953869342803955, 0.30987483263015747, -0.3371645510196686, 0.14629943668842316, -0.7545159459114075, -0.3613916337490082, 0.33965131640434265, 2.1607255935668945, -0.6459541916847229, 0.1732272058725357, -0.26918062567710876, 0.4063764214515686, -1.4848504066467285, 0.5332537889480591, -0.9420982599258423, -0.8920447826385498, -0.6223145127296448, -1.4866554737091064, -0.06905283778905869, -0.08039134740829468, 1.0882207155227661, 0.3926228880882263, -0.21782615780830383, 0.42033061385154724, 0.20516337454319, 0.3743886947631836, 0.6960145831108093, -0.29604995250701904, -1.8131903409957886, -0.9014381766319275, 1.3119242191314697, 0.2171047180891037, -0.6182355880737305, -0.9225500226020813, -0.9925761818885803, -1.687758207321167, -0.8800613880157471, 1.6139990091323853, -0.49574917554855347, -0.000772130093537271, -0.7307921051979065, 0.42533913254737854, -0.17895150184631348, -0.8434457182884216, 1.4930992126464844, 0.8014951348304749, 1.2355117797851562, -0.5768151879310608, -1.569165587425232, -0.5891490578651428, 1.844773769378662, 0.328185111284256, -0.10267738997936249, -1.5772753953933716, 0.9322202205657959, -0.740699291229248, -0.5684232115745544, -0.666068434715271, -0.791259765625, -0.9826872944831848, 0.7983737587928772, -0.34733256697654724, 0.6605050563812256, -0.0388689860701561, -0.4670773446559906, 1.3068276643753052, -1.3909837007522583, -0.33869925141334534, -1.1053930521011353, -0.1488354355096817, -0.39686959981918335, -1.6795575618743896, -0.44506779313087463, -0.8521459698677063, 0.19402755796909332, -0.4058612287044525, -0.1945628821849823, 0.2346542328596115, 0.6641762256622314, 1.3573206663131714, 0.27687138319015503, 1.9477521181106567, 0.5536364912986755, 0.016038740053772926, 0.9745453000068665, -0.41597071290016174, 0.04470796883106232, -0.24337324500083923, 0.7477192282676697, -0.5309976935386658, 0.22433067858219147, 0.24856723845005035, 0.6690578460693359, -0.01250209379941225, -0.41234591603279114, 2.051158905029297, -1.5823752880096436, 0.7394723296165466, 0.8160225749015808, 1.333440899848938, -0.2708674967288971, -0.4550590515136719, 0.25521159172058105, -1.3744568824768066, 0.8180959224700928, 0.16457238793373108, -0.272470623254776, 1.124975323677063, -0.540927529335022, -2.2139384746551514, -2.679675340652466, 1.3238202333450317, 0.051865026354789734, -0.3734508454799652, -0.019878018647432327, 0.15280836820602417, 0.6339388489723206, -1.565246820449829, 1.0643943548202515, -0.27636614441871643, 0.7958872318267822, 1.0541458129882812, -2.262340784072876, 0.46170538663864136, -0.8272786140441895, 0.14556115865707397, 0.2975427508354187, -0.096295565366745, 0.24709664285182953, 0.6614060401916504, -1.1094547510147095, 0.11336769908666611, -0.9870343804359436, -0.49581053853034973, -0.6822388768196106, -0.40925514698028564, 0.984531044960022, -0.2529527544975281, 0.685052752494812, 0.7067183256149292, -1.1805057525634766, -0.8381309509277344, 2.2293965816497803, -0.6039310097694397, -0.07605864852666855, 0.679983913898468, -1.4608484506607056, 0.8976328372955322, -0.3956901431083679, -2.824995279312134, -0.5511219501495361, 0.37259528040885925, -0.34272193908691406, 0.7154397964477539, -1.1335208415985107, 0.2735940217971802, 1.2777920961380005, 0.4039369225502014, -0.7822096943855286, 0.1334686279296875, 0.1412493735551834, -0.4135476350784302, -0.27834397554397583, -0.4111241102218628, 0.9079282879829407, -0.7209659814834595, 0.7350913882255554, -1.6406886577606201, -0.1997501105070114, 0.9450968503952026, 1.066272258758545, -0.15120121836662292, -1.6542179584503174, -0.19930580258369446, -1.0041821002960205, 0.22672103345394135, -0.43926316499710083, -0.3102606534957886, -0.9680514335632324, -0.33551090955734253, -0.8676440119743347, -0.1454220414161682, 0.14741235971450806, -0.4588541090488434, 1.8074586391448975, -0.9838376045227051, -0.565809965133667, 0.5601572394371033, -0.01043667271733284, -0.5105180144309998, -1.8471572399139404, -0.7644460797309875, 1.546347737312317, -0.7661105990409851, -1.0967350006103516, -1.7137917280197144, 1.3344171047210693, 1.5187827348709106, -0.2141580581665039, 0.9474683403968811, 1.4386423826217651, 1.8767942190170288, -0.09050977230072021, 0.30491867661476135, -1.0718531608581543, 1.7588579654693604, 0.1225816085934639, 0.833122730255127, 0.03519973158836365, -2.113811731338501, -1.5824517011642456, -0.1751161515712738, 0.7956829071044922, 0.7991188168525696, 0.8435481190681458, 1.2726466655731201, 0.23568816483020782, 0.600767970085144, -0.11306961625814438, 0.948677122592926, -0.2743147611618042, 0.04117905721068382, -0.5328528881072998, 0.22970357537269592, -1.3293657302856445, 2.058159828186035, 1.7760593891143799, 0.0005948944017291069, 1.2836953401565552, -1.3567261695861816, -0.6601413488388062, -1.5914530754089355, 1.0293740034103394, 0.6374918222427368, 1.2040560245513916, -1.2007057666778564, 1.1355770826339722, 0.680905282497406, -0.42564988136291504, 0.010876472108066082, 1.6667860746383667, -0.8222008347511292, 0.7435134053230286, 0.9190865755081177, 1.948669195175171, 0.4865492284297943, -0.393900066614151, 1.1437089443206787, 0.892227053642273, 0.11660970747470856, -0.44206589460372925, -1.2179069519042969, -0.4872516989707947, 1.390410304069519, 0.904889702796936, 0.663083553314209, 1.0054419040679932, 0.803895115852356, -0.0339660719037056, 0.13897527754306793, 1.873549222946167, -0.9297398924827576, 0.048883575946092606, -0.5695894956588745, 0.12499616295099258, -0.4553450047969818, 0.3042336702346802, -0.5532942414283752, -1.3186630010604858, 1.054250717163086, 1.3519771099090576, 0.3862963020801544, 0.5278503894805908, 0.43295788764953613, -1.255115032196045, 1.2822147607803345, -0.7589259743690491, -1.4468222856521606, 0.6752741932868958, 0.7558460235595703, 0.6187661290168762, -0.6719822287559509, 0.2197856903076172, -0.17787426710128784, -1.7322148084640503, -0.7990358471870422, -1.1766502857208252, -1.4607114791870117, 0.3198361396789551, -0.06980802863836288, -0.5689220428466797, 0.6709638237953186, 0.4969366490840912, 1.042942762374878, 0.483531653881073, 0.0586736798286438, -0.9737170338630676, -0.6800355315208435, 0.3991437256336212, -0.6309028267860413, -0.36076807975769043, 0.7561255097389221, 1.6740498542785645, 0.8972520232200623, 1.7978732585906982, -1.9559639692306519, -0.355800986289978, -1.6915992498397827, -1.1178349256515503, 0.051032233983278275, -0.4832614064216614, -1.4273515939712524, -0.3867335021495819, 0.4654157757759094, 0.8184934258460999, -1.2724366188049316, -1.1623034477233887, -0.06941492855548859, -1.8534601926803589, 0.2809092104434967, 0.7653181552886963, -0.23207053542137146, -0.6622434258460999, 0.8658902049064636, -0.8483797311782837, -0.915672242641449, -0.4257643222808838, -0.04009905084967613, 0.015390640124678612, 0.3687727451324463, -2.0790915489196777, -0.02073402889072895, -0.25010553002357483, 0.863869845867157, 0.17683106660842896, -0.3511716425418854, -0.4704473316669464, -1.109598994255066, 0.10271722823381424, 0.6295663118362427, -0.5584263801574707, -0.8660604953765869, 0.19808334112167358, -0.8847215175628662, 0.10548818856477737, 1.240864872932434, -1.4329310655593872, 0.6816728711128235, 0.9841383695602417, 0.5629330277442932, -0.3558391332626343, 0.20209933817386627, 0.03220611810684204, -1.8385727405548096, 0.5007253885269165, -0.8868332505226135, -0.2896616458892822, 0.2906588613986969, 1.484692096710205, 0.10165609419345856, -1.3211750984191895, -0.6820716261863708, -0.6343969106674194, 1.1947379112243652, 0.8772125840187073, -1.6018644571304321, -1.7075663805007935, 0.4930633008480072, 0.8717017769813538, -0.6944645643234253, -0.1454230099916458, 0.5369911789894104, -1.9174566268920898, -0.8077842593193054, 0.2870565354824066, 1.6235878467559814, 0.054957315325737, 0.5705947875976562, -0.07336051017045975, 0.3257461190223694, 0.7405087947845459, 0.5748037099838257, 0.6063272356987, -0.7280616164207458, 0.42379558086395264, 2.141669511795044, 0.04212065413594246, 1.2893670797348022, 0.9869425892829895, 0.43475541472435, -1.7107243537902832, -0.0702098086476326, 0.8203575611114502, -0.3440812826156616, 1.0132770538330078, 0.010260239243507385, 1.9742810726165771, -0.11193426698446274, -0.09360937029123306, 1.433863639831543, -1.0115340948104858, 1.3826329708099365, 0.8619893789291382, 0.13301795721054077, 2.1867830753326416, -0.43399789929389954, 0.3760291039943695, 0.4706515669822693, -1.40981125831604, 0.2850232422351837, 0.5128387808799744, 0.820709764957428, -1.425079584121704, 0.0012209595879539847, -0.36462274193763733, -2.019792318344116, 0.17720510065555573, -1.7684718370437622, -0.012750839814543724, -0.5959188342094421, 0.5596076846122742, 0.2655976414680481, -1.0088794231414795, -0.6610905528068542, 0.702599048614502, 0.8867554068565369, 0.4136674106121063, 0.41466888785362244, -0.8667169809341431, -0.02055266499519348, 0.37574467062950134, 1.3873660564422607, -1.535435438156128, 0.5917845368385315, 2.1890759468078613, 0.274649053812027, 1.565985083580017, -0.9559213519096375, 0.10681892186403275, 0.7852857708930969, -1.6682004928588867, -0.14463843405246735, -0.5801135301589966, -0.5053245425224304, 0.2434561550617218, -1.0944879055023193, 0.687626838684082, -0.4069916605949402, -0.8006460666656494, -0.547928512096405, 0.17910905182361603, 0.05544005706906319, 0.890565812587738, -2.058532238006592, -0.4044857323169708, 0.9692943096160889, -1.8820866346359253, -0.642388105392456, 0.10871395468711853, -1.4176342487335205, 1.1932790279388428, 0.3483094274997711, -0.6939607262611389, -0.08984673768281937, -0.47878655791282654, -0.8015547394752502, -0.006805267184972763, 0.8366825580596924, 0.1409226357936859, -0.5771993398666382, 1.855651617050171, -0.03626064956188202, 1.6015589237213135, 0.7689686417579651, 0.10903020948171616, -0.5254496335983276, 0.21671757102012634, 0.5175232291221619, 0.2443159967660904, 1.375223159790039, 2.6745612621307373, 0.7300707101821899, 0.6777961850166321, 1.3862022161483765, 0.6637120246887207, -0.6275976300239563, 0.4863912761211395, 0.7794776558876038, 0.01956849917769432, -0.0038238659035414457, 0.5977566242218018, 1.4806022644042969, -0.06325944513082504, 0.2749258577823639, 0.20319809019565582, 0.8281455636024475, -0.6925888657569885, 0.8953749537467957, 0.9213482737541199, -0.38956233859062195, 0.16846248507499695, 0.6668071150779724, 0.12425123155117035, 1.016363501548767, 0.9710356593132019, 0.005608388222754002, 0.1951596885919571, 0.27246034145355225, 0.6359046101570129, 0.3077724575996399, 0.1029159277677536, -0.19052770733833313, 0.9705063700675964, 0.9222193360328674, -0.672842264175415, 0.3607666790485382, -0.850273847579956, -1.4843183755874634, -0.3822495639324188, 1.0797120332717896, 1.326184630393982, -1.5440644025802612, 1.4352984428405762, -1.0725398063659668, -0.2010146975517273, -1.0725547075271606, 0.41059279441833496, -1.3988542556762695, -0.22765788435935974, 0.26174473762512207, -0.3368009924888611, 0.6111891269683838, -1.749792456626892, 0.35756802558898926, -0.33374980092048645, -0.8180469274520874, -0.2886402904987335, 0.09156776964664459, -1.5836985111236572, 0.783787727355957, -0.840656578540802, 0.48391592502593994, 0.27657991647720337, -0.5310430526733398, -1.1465309858322144, 0.6855015158653259, -1.1972590684890747, -0.2517501413822174, 0.401611328125, -0.3965100049972534, 0.6801629066467285, -0.40815070271492004, 0.7829498052597046, -0.04820596054196358, 0.8386722207069397, 0.1636543571949005, -1.0686864852905273, 1.4155538082122803, 1.5108755826950073, -0.3081256151199341, 2.2229537963867188, -0.5827804207801819, 0.0016621705144643784, 1.0246347188949585, 1.3704571723937988, -1.6778373718261719, -1.417637586593628, -0.3466167747974396, 1.4842514991760254, -0.48588380217552185, 0.08656442910432816, 0.3639698922634125, -0.02141645736992359, 0.06997247785329819, 0.5479071736335754, -0.965986967086792, 0.17437748610973358, -0.11323674023151398, -0.39981895685195923, 1.1947442293167114, -0.120149165391922, -0.946678638458252, 0.09221787750720978, -2.3890106678009033, -0.15003642439842224, -1.878374457359314, -1.5594797134399414, 1.227411150932312, 1.3703330755233765, -0.24719396233558655, -1.0772342681884766, -0.5932515859603882, 0.42209047079086304, 0.702139139175415, -0.6842648983001709, -1.2602444887161255, -0.8733074069023132, -0.04520529508590698, 0.08904670178890228, -1.039160966873169, 0.35819491744041443, -0.4384711980819702, -0.6253917813301086, 1.309980869293213, 0.699857234954834, 1.1058565378189087, -1.4205970764160156, 0.19033093750476837, -0.812737762928009, -1.2057017087936401, 1.7635483741760254, 0.6946491599082947, 0.10885810852050781, 0.3662150204181671, -0.3515073359012604, -1.1939976215362549, 1.5945618152618408, -0.5609570145606995, 1.0495922565460205, 1.4166250228881836, -2.430922031402588, -0.22939948737621307, -0.2835015654563904, 0.18633833527565002, -0.3778597414493561, -1.6053466796875, 0.34299445152282715, -1.0648512840270996, -0.3459520637989044, 0.6764129400253296, -0.18603481352329254, -0.7223736047744751, 0.12361352145671844, -0.2769748866558075, 0.26805153489112854, 0.3009980320930481, 0.8720450401306152, -1.1852930784225464, -1.1776670217514038, -1.3215992450714111, -1.1319057941436768, 1.2086796760559082, -1.4583135843276978, -0.16690322756767273, 1.0946838855743408, 0.9515670537948608, 0.3021302819252014, 1.5261682271957397, 0.46521496772766113, 1.0259901285171509, 1.1181894540786743, 0.4924642741680145, -0.3109435439109802, 0.672639012336731, 0.6068689227104187, 0.6773538589477539, -0.8621784448623657, -0.14570529758930206, 0.49682217836380005, 0.766499400138855, 1.299599051475525, -1.2150790691375732, -0.5772958993911743, -1.630552053451538, 0.4909936487674713, -0.6456632018089294, -0.9128518104553223, -1.149179458618164, -0.09967590123414993, -0.48814675211906433, 1.4950294494628906, -0.2800561189651489, 0.7345070242881775, -0.9563755393028259, -0.9362704753875732, 1.1590436697006226, 0.1908898651599884, -1.1772170066833496, -1.0448683500289917, 1.1957169771194458, -1.1943126916885376, 0.6936535239219666, -0.8589352965354919, 0.04586174711585045, 1.991631269454956, 0.26815423369407654, 0.6695385575294495, 0.4777800440788269, 1.8263185024261475, -1.3957264423370361, -1.8532907962799072, -0.6892181634902954, -0.1634124219417572, -0.8297244310379028, -1.8962141275405884, -0.09761963039636612, -1.0604827404022217, -0.575172483921051, 0.41286277770996094, -0.6352266669273376, 0.5339310169219971, -0.6588766574859619, -0.311830073595047, 1.9504365921020508, 1.1831941604614258, 0.9988065958023071, -0.5139530897140503, -1.629774570465088, 1.7410519123077393, 0.6358660459518433, 0.7020312547683716, -1.0435372591018677, -1.3732632398605347, -0.5377835035324097, 1.446886420249939, -0.8886961340904236, -0.331041157245636, -1.1639535427093506, 1.7242733240127563, -1.8736786842346191, 0.4663850963115692, -0.341797411441803, 1.4203168153762817, -0.08227891474962234, -0.4100358188152313, -2.232921600341797, 0.05523780733346939, 0.044461678713560104, -0.33296307921409607, 1.0060524940490723, -0.24715985357761383, 0.7449238300323486, 0.4246802031993866, -0.05173523351550102, 0.44464677572250366, 1.140647053718567, -0.6574833393096924]]"
